OrderID,CustomerID,OrderDate,TotalAmount,SalesChannel
5646,1006,2024-04-19 23:48:08.771101,8.0,Store
5647,961,2023-08-28 19:30:06.515434,75.0,Market
5648,1535,2024-05-14 11:15:28.428227,90.0,Store
5649,1098,2024-03-03 12:47:41.217855,151.0,Store
5650,1024,2023-08-31 07:11:39.249109,7.0,Store
5651,990,2023-11-16 00:13:33.930006,243.0,Store
5652,1053,2023-07-07 06:16:27.928747,24.0,Market
5653,789,2023-10-28 15:11:19.827724,15.0,Market
5654,1274,2024-02-08 17:24:18.575439,36.0,Market
5655,574,2024-02-14 17:32:44.818842,332.0,Catering
5656,1716,2024-03-06 10:29:04.686834,144.0,Store
5657,78,2023-12-18 06:00:20.025113,84.0,Store
5658,1279,2023-12-08 01:57:34.296401,230.0,Store
5659,380,2023-05-25 03:31:20.330503,397.0,Catering
5660,821,2024-03-08 10:05:17.433823,160.0,Store
5661,44,2023-10-24 15:03:58.336989,266.0,Market
5662,1528,2024-05-09 04:33:34.616510,90.0,Market
5663,1853,2024-02-01 05:07:28.488813,118.0,Catering
5664,655,2023-11-11 19:00:45.613623,391.0,Catering
5665,754,2023-10-05 02:24:27.847008,24.0,Market
5666,1304,2023-12-24 12:32:56.664013,21.0,Store
5667,590,2023-09-01 11:45:17.076547,137.0,Store
5668,173,2024-01-25 04:00:42.336521,66.0,Market
5669,1255,2024-03-12 02:43:01.680887,30.0,Store
5670,1768,2024-01-08 11:19:49.334792,130.0,Market
5671,473,2024-03-11 17:26:36.597685,51.0,Market
5672,357,2023-08-30 14:47:34.932786,38.0,Store
5673,1165,2023-07-30 18:13:56.876776,339.0,Catering
5674,816,2023-11-18 16:26:13.163730,159.0,Market
5675,815,2024-04-19 01:58:27.832062,56.0,Store
5676,781,2024-04-12 03:09:57.743379,96.0,Market
5677,1498,2023-12-20 04:40:42.131005,632.0,Catering
5678,769,2024-03-05 04:30:15.845484,159.0,Market
5679,1645,2024-04-20 16:25:13.245579,240.0,Market
5680,1164,2024-05-04 15:14:07.819465,48.0,Store
5681,1986,2023-10-11 15:29:41.644109,80.0,Store
5682,54,2024-04-15 20:35:10.654675,129.0,Market
5683,616,2023-11-07 07:00:07.893053,579.0,Catering
5684,679,2023-12-28 05:49:26.833984,94.0,Store
5685,1739,2024-03-22 02:12:56.801384,102.0,Catering
5686,120,2024-01-01 00:13:44.535823,168.0,Catering
5687,203,2024-03-02 05:41:48.811984,134.0,Store
5688,787,2024-02-14 18:49:37.491269,40.0,Store
5689,1008,2023-11-02 22:52:46.857886,184.0,Market
5690,1727,2023-06-03 16:50:42.645884,3.0,Store
5691,773,2023-06-11 12:25:19.809357,330.0,Catering
5692,1386,2024-01-29 20:44:34.816072,65.0,Market
5693,1141,2024-04-23 10:48:58.492942,18.0,Store
5694,1481,2023-11-05 13:32:48.223454,62.0,Market
5695,1025,2023-10-12 12:13:48.905298,56.0,Market
5696,736,2023-09-13 23:43:53.472479,93.0,Market
5697,1993,2023-10-01 10:17:08.601463,54.0,Market
5698,988,2024-03-28 14:09:48.696679,136.0,Store
5699,1978,2023-12-10 11:22:08.442060,40.0,Market
5700,423,2023-09-06 18:13:37.454274,108.0,Market
5701,1482,2023-09-27 13:03:30.463007,100.0,Catering
5702,1496,2023-09-28 17:08:10.696057,27.0,Market
5703,1373,2024-01-29 18:21:58.075282,284.0,Market
5704,688,2023-11-21 02:10:15.216805,20.0,Market
5705,825,2023-09-13 14:36:15.124270,162.0,Catering
5706,382,2023-10-05 05:50:13.286114,499.0,Catering
5707,1348,2024-03-30 12:17:30.494208,64.0,Market
5708,1371,2023-06-03 07:05:30.994120,666.0,Catering
5709,1877,2023-12-24 05:16:47.940104,101.0,Catering
5710,72,2023-07-05 01:21:17.134233,230.0,Catering
5711,1161,2023-05-24 13:43:45.943713,523.0,Catering
5712,1896,2023-12-13 04:53:48.331675,54.0,Market
5713,380,2024-02-05 05:59:06.728648,260.0,Catering
5714,1092,2023-10-14 17:27:45.176682,18.0,Store
5715,658,2024-03-23 00:09:26.750910,119.0,Market
5716,757,2023-12-17 16:38:41.678096,192.0,Market
5717,250,2023-12-09 10:38:59.806779,12.0,Store
5718,938,2023-06-14 10:11:06.971290,56.0,Store
5719,1842,2023-07-08 20:09:42.226698,77.0,Store
5720,1970,2023-08-03 01:25:32.409331,138.0,Market
5721,1238,2023-10-13 11:09:19.925719,424.0,Catering
5722,1983,2023-10-13 13:07:31.249666,454.0,Catering
5723,970,2024-05-20 16:02:31.170442,54.0,Market
5724,1016,2024-01-02 16:18:23.940310,108.0,Market
5725,1181,2023-06-08 22:29:57.308242,662.0,Catering
5726,394,2024-02-01 18:04:21.744980,90.0,Store
5727,1758,2024-02-04 03:16:50.296406,130.0,Market
5728,261,2023-08-29 05:36:02.345780,104.0,Catering
5729,1747,2023-07-28 17:01:39.655713,119.0,Store
5730,1531,2023-07-21 04:50:24.884464,260.0,Market
5731,1246,2024-05-13 21:05:03.018773,94.0,Store
5732,331,2023-12-21 12:02:56.325035,131.0,Store
5733,1894,2024-05-04 19:48:47.743462,37.0,Store
5734,54,2024-03-27 14:36:18.782377,102.0,Store
5735,902,2023-07-01 02:35:42.050704,31.0,Store
5736,1429,2024-02-08 02:07:57.542677,40.0,Market
5737,1911,2023-07-22 20:02:56.879432,326.0,Catering
5738,1501,2023-05-24 01:52:31.997903,80.0,Market
5739,242,2024-02-29 06:00:20.340127,10.0,Market
5740,1722,2023-09-04 09:08:34.137778,126.0,Catering
5741,1314,2023-12-15 14:14:13.738204,156.0,Store
5742,1884,2023-07-05 06:04:11.750622,79.0,Store
5743,1094,2023-07-14 10:59:28.614075,132.0,Catering
5744,1179,2024-05-02 19:18:09.588080,166.0,Catering
5745,447,2023-07-17 10:12:56.305567,264.0,Catering
5746,1946,2023-08-08 10:04:05.080226,90.0,Store
5747,1874,2023-08-30 22:09:01.658580,144.0,Market
5748,1336,2023-12-31 06:13:13.276028,100.0,Catering
5749,1482,2023-07-29 19:28:24.763270,90.0,Market
5750,443,2023-09-29 12:52:28.780416,555.0,Catering
5751,1765,2024-04-13 05:38:52.830754,95.0,Market
5752,1636,2023-11-12 00:34:42.325626,227.0,Store
5753,69,2024-04-17 22:00:41.182087,321.0,Catering
5754,1340,2023-11-05 07:18:58.921253,126.0,Store
5755,826,2024-01-20 06:39:15.977299,66.0,Store
5756,736,2024-04-25 01:16:58.917448,144.0,Market
5757,1090,2024-05-12 21:32:01.417794,45.0,Store
5758,908,2023-09-03 13:18:46.230569,144.0,Catering
5759,653,2023-09-22 05:16:02.006762,27.0,Market
5760,1986,2024-02-04 15:23:02.135252,112.0,Market
5761,1301,2023-12-28 13:57:40.342570,95.0,Store
5762,1479,2024-04-28 01:00:23.829947,105.0,Catering
5763,1284,2023-06-27 03:46:56.516341,203.0,Catering
5764,1160,2024-01-17 11:33:20.597809,436.0,Catering
5765,848,2024-01-28 23:37:11.844897,102.0,Market
5766,190,2023-11-13 13:36:05.358056,130.0,Store
5767,1874,2024-04-02 03:49:06.797274,148.0,Store
5768,331,2024-05-01 20:33:55.340774,164.0,Market
5769,1974,2023-09-06 22:21:25.008403,382.0,Catering
5770,98,2023-09-03 10:58:41.907452,483.0,Catering
5771,1498,2023-06-06 00:56:32.845383,297.0,Catering
5772,1405,2023-12-31 15:18:20.247835,82.0,Market
5773,1599,2023-11-26 16:13:07.965407,180.0,Store
5774,1759,2023-12-26 09:01:21.904490,254.0,Store
5775,1678,2023-08-16 18:23:07.771996,112.0,Catering
5776,1972,2023-10-31 20:04:53.554647,407.0,Catering
5777,1622,2023-10-20 19:52:29.249174,114.0,Catering
5778,1777,2023-07-02 12:23:51.203512,240.0,Catering
5779,1218,2023-11-10 03:32:03.939479,136.0,Store
5780,136,2023-07-24 14:14:08.985492,252.0,Catering
5781,1992,2023-07-16 00:26:52.322796,82.0,Market
5782,924,2023-10-17 19:29:45.156602,118.0,Market
5783,1468,2024-02-22 20:22:25.827622,118.0,Catering
5784,814,2024-03-11 13:01:29.157009,230.0,Catering
5785,1746,2023-05-23 18:08:15.387998,500.0,Catering
5786,1573,2023-09-23 16:37:18.658076,63.0,Market
5787,1433,2023-06-21 00:46:02.653796,44.0,Market
5788,908,2023-07-12 09:35:58.775114,108.0,Store
5789,1922,2023-05-30 00:00:12.979620,476.0,Catering
5790,646,2024-04-13 01:36:00.121789,369.0,Catering
5791,1788,2023-05-31 17:23:21.019866,409.0,Catering
5792,470,2023-07-16 10:37:45.880329,105.0,Catering
5793,1823,2024-01-11 20:17:16.336537,104.0,Catering
5794,7,2024-02-16 14:55:50.698761,30.0,Store
5795,1675,2023-10-09 16:37:42.407558,63.0,Market
5796,593,2024-01-09 12:08:55.473094,138.0,Catering
5797,1978,2023-12-25 07:24:50.148593,253.0,Market
5798,1470,2023-11-17 05:00:41.579300,120.0,Catering
5799,1178,2024-03-30 01:26:04.585022,138.0,Market
5800,1712,2024-04-26 17:22:09.711058,138.0,Catering
5801,1312,2023-07-10 08:45:27.994723,64.0,Store
5802,743,2024-01-25 23:51:49.613456,162.0,Market
5803,624,2024-01-01 13:55:08.396947,133.0,Store
5804,123,2024-04-02 19:34:57.657930,533.0,Catering
5805,1824,2023-11-09 12:43:00.911423,165.0,Catering
5806,1357,2024-05-02 11:12:23.677348,28.0,Store
5807,1740,2023-06-02 21:28:56.754563,102.0,Catering
5808,458,2023-11-08 01:12:56.385912,126.0,Catering
5809,1440,2023-08-26 06:10:47.370651,29.0,Market
5810,1618,2023-09-08 13:37:07.343586,20.0,Store
5811,327,2023-09-03 03:14:06.529948,125.0,Market
5812,143,2023-09-22 18:59:08.121292,101.0,Catering
5813,420,2023-12-23 07:45:31.683581,118.0,Market
5814,1035,2023-09-15 10:56:34.723241,118.0,Store
5815,870,2023-09-28 03:13:20.533531,471.0,Catering
5816,1389,2024-04-10 06:32:17.680065,48.0,Market
5817,145,2024-03-13 10:52:32.638326,109.0,Market
5818,1184,2023-08-10 12:15:14.876769,69.0,Market
5819,1250,2023-10-26 08:04:48.705119,186.0,Market
5820,1200,2024-05-17 23:59:10.373199,96.0,Market
5821,106,2023-12-21 07:59:37.841607,24.0,Store
5822,506,2023-08-13 15:19:55.074956,107.0,Catering
5823,944,2024-04-21 04:37:16.037604,118.0,Catering
5824,1258,2023-11-25 19:11:42.371332,388.0,Catering
5825,358,2023-10-04 09:08:06.250016,126.0,Catering
5826,1321,2024-03-28 23:00:43.933533,222.0,Catering
5827,216,2023-11-06 22:54:14.499938,81.0,Store
5828,1110,2023-10-04 04:11:59.372108,320.0,Catering
5829,584,2024-01-23 16:02:21.995268,159.0,Market
5830,616,2024-03-08 01:02:54.246583,374.0,Catering
5831,1137,2024-04-05 18:03:44.562344,51.0,Store
5832,1795,2024-05-06 01:31:34.514520,118.0,Catering
5833,1177,2024-03-31 16:05:09.243949,227.0,Market
5834,1582,2023-06-14 17:01:56.549738,91.0,Store
5835,1511,2023-11-03 03:57:42.532897,30.0,Store
5836,1237,2023-08-10 04:42:39.254970,125.0,Store
5837,410,2024-05-12 14:15:58.065100,480.0,Catering
5838,849,2023-06-08 01:13:28.661004,134.0,Catering
5839,594,2023-09-21 08:13:15.953966,500.0,Catering
5840,105,2023-08-12 05:54:21.112089,82.0,Store
5841,428,2024-03-31 15:18:51.509739,80.0,Store
5842,1832,2023-11-12 03:06:30.993212,292.0,Market
5843,1770,2023-10-20 07:16:49.160884,36.0,Market
5844,519,2024-04-07 11:45:16.918658,110.0,Market
5845,842,2023-11-03 00:40:38.717339,246.0,Market
5846,614,2023-09-10 16:07:44.434798,18.0,Market
5847,123,2024-02-14 03:10:54.379993,314.0,Catering
5848,387,2023-07-14 16:11:41.405240,109.0,Catering
5849,1601,2024-03-22 17:07:00.546939,178.0,Market
5850,1784,2024-04-18 20:21:00.471368,76.0,Market
5851,875,2024-02-03 00:24:47.883404,63.0,Store
5852,266,2024-03-30 06:08:54.500121,282.0,Catering
5853,1088,2023-07-23 00:41:42.636734,367.0,Catering
5854,1852,2023-10-26 22:59:10.193341,101.0,Catering
5855,220,2023-09-10 07:29:32.222969,182.0,Store
5856,1271,2023-12-25 18:43:01.145110,586.0,Catering
5857,1868,2023-07-03 06:58:20.961742,129.0,Catering
5858,1259,2023-10-12 18:33:55.489351,139.0,Market
5859,476,2023-11-02 03:43:36.172310,73.0,Market
5860,1784,2023-06-08 01:28:16.158401,109.0,Store
5861,1737,2024-01-06 14:49:43.662090,182.0,Market
5862,1845,2024-02-21 21:28:52.805461,57.0,Market
5863,1721,2024-04-03 20:51:45.583454,247.0,Catering
5864,1917,2023-08-17 20:46:56.585951,96.0,Store
5865,265,2024-01-29 20:37:09.940535,70.0,Market
5866,35,2023-08-06 05:14:17.396163,12.0,Store
5867,316,2023-09-13 19:16:00.165210,291.0,Catering
5868,1213,2024-05-17 15:13:17.513018,191.0,Market
5869,1308,2023-06-22 19:18:39.582764,130.0,Market
5870,1052,2024-01-26 13:49:17.932108,35.0,Store
5871,431,2024-05-20 19:12:11.042647,363.0,Catering
5872,452,2023-08-16 15:29:45.100113,57.0,Market
5873,194,2023-12-05 07:19:38.626900,110.0,Market
5874,1022,2023-09-02 19:15:33.711504,14.0,Store
5875,703,2023-10-23 03:50:47.478859,467.0,Catering
5876,1828,2024-04-24 19:28:33.638424,100.0,Market
5877,923,2023-08-06 10:41:11.471594,10.0,Store
5878,1558,2023-09-06 03:40:55.433395,140.0,Market
5879,123,2024-03-31 13:56:47.473202,466.0,Catering
5880,730,2024-01-12 06:12:51.706979,56.0,Store
5881,1197,2024-04-29 18:57:30.011943,563.0,Catering
5882,1747,2024-01-06 01:04:06.315539,42.0,Market
5883,667,2024-01-12 12:28:07.978990,46.0,Store
5884,444,2024-02-21 13:29:11.760564,93.0,Market
5885,1501,2024-05-01 03:29:29.714815,98.0,Market
5886,842,2023-11-09 04:20:26.685829,60.0,Store
5887,1095,2023-11-26 05:25:57.340028,108.0,Market
5888,1530,2023-09-22 16:02:33.935174,109.0,Catering
5889,1509,2024-04-22 20:06:43.763196,36.0,Store
5890,1406,2024-02-23 10:04:36.244066,120.0,Store
5891,1678,2023-11-15 15:04:52.562513,137.0,Catering
5892,1556,2023-09-05 17:15:13.570177,144.0,Market
5893,980,2023-07-04 02:01:00.974276,190.0,Store
5894,981,2023-12-22 23:06:05.599777,70.0,Store
5895,653,2023-12-14 01:28:28.003962,99.0,Store
5896,274,2023-09-13 23:37:48.481765,20.0,Market
5897,428,2023-07-10 14:47:01.075802,156.0,Catering
5898,536,2023-06-27 06:30:55.283885,283.0,Catering
5899,1722,2023-08-24 18:10:39.188416,123.0,Store
5900,1734,2023-08-10 10:21:48.608714,27.0,Market
5901,1875,2023-10-18 13:09:28.937314,120.0,Store
5902,1610,2023-11-10 04:53:51.942233,109.0,Catering
5903,1508,2023-12-22 12:37:39.260265,327.0,Market
5904,1715,2023-10-23 01:19:36.601755,502.0,Catering
5905,1780,2023-09-23 03:37:17.894293,138.0,Market
5906,786,2024-01-29 13:29:04.975198,216.0,Store
5907,1753,2024-04-19 06:50:48.670390,36.0,Market
5908,592,2023-09-07 09:13:34.706291,122.0,Catering
5909,1511,2023-09-27 14:31:58.914059,66.0,Market
5910,838,2024-01-02 04:57:38.094894,275.0,Catering
5911,1275,2024-02-23 02:29:59.055729,183.0,Store
5912,685,2024-03-16 08:34:21.948924,116.0,Catering
5913,48,2023-09-20 15:09:46.155505,16.0,Market
5914,1954,2023-07-24 12:55:16.443472,119.0,Catering
5915,1120,2023-12-15 11:07:33.868903,200.0,Catering
5916,651,2023-12-11 01:32:22.999806,64.0,Store
5917,1706,2024-02-01 05:52:19.592363,77.0,Store
5918,77,2023-06-19 23:44:32.558938,21.0,Store
5919,1029,2024-03-12 06:13:39.920693,160.0,Market
5920,1163,2023-12-31 11:06:32.675444,15.0,Market
5921,1031,2023-11-29 15:22:58.277419,268.0,Catering
5922,1986,2024-01-16 03:22:13.503986,248.0,Store
5923,402,2024-03-23 22:21:06.722322,584.0,Catering
5924,1076,2023-08-28 13:00:54.997153,24.0,Market
5925,261,2023-07-08 19:58:15.962704,114.0,Store
5926,345,2024-01-16 07:36:51.326036,109.0,Catering
5927,1051,2023-06-30 14:58:51.474280,255.0,Catering
5928,794,2023-06-08 02:59:30.833134,192.0,Store
5929,1881,2024-03-25 23:05:27.575661,136.0,Store
5930,1934,2023-10-20 03:28:25.440450,340.0,Catering
5931,917,2023-11-21 03:14:36.107596,246.0,Catering
5932,1617,2024-02-11 18:43:52.392075,102.0,Store
5933,398,2023-12-23 10:54:49.783006,115.0,Market
5934,1476,2023-12-26 17:13:32.291398,132.0,Store
5935,1532,2023-09-24 15:30:21.992382,152.0,Catering
5936,1842,2023-11-12 03:14:11.095644,45.0,Market
5937,1850,2024-02-27 03:01:57.028545,66.0,Store
5938,1803,2024-01-01 04:23:31.083590,97.0,Market
5939,1177,2024-01-07 07:12:16.217462,99.0,Store
5940,1119,2023-10-27 13:55:12.123806,140.0,Catering
5941,1175,2024-01-03 04:42:24.264375,96.0,Store
5942,1734,2023-07-02 16:41:26.857913,56.0,Market
5943,1434,2023-07-08 07:10:43.388307,102.0,Market
5944,513,2023-07-16 10:19:19.931611,90.0,Market
5945,1205,2024-05-03 12:24:21.301110,151.0,Market
5946,1069,2023-12-04 21:21:10.935086,142.0,Store
5947,752,2023-08-29 21:56:55.292018,110.0,Market
5948,1167,2024-01-26 18:58:05.529546,159.0,Store
5949,1901,2023-11-15 12:55:57.311249,129.0,Catering
5950,234,2023-10-03 21:11:19.310515,100.0,Catering
5951,1768,2024-03-22 22:48:04.201586,107.0,Catering
5952,256,2024-03-08 16:14:09.730910,42.0,Store
5953,1238,2024-04-08 11:10:56.293982,341.0,Catering
5954,54,2024-04-22 01:09:55.571225,18.0,Store
5955,262,2024-01-20 01:03:36.832894,135.0,Store
5956,910,2024-01-09 02:33:31.876086,122.0,Store
5957,1090,2023-11-22 06:19:59.137439,24.0,Store
5958,1640,2023-07-27 23:23:07.964599,135.0,Market
5959,1328,2024-04-03 10:16:57.909360,181.0,Store
5960,620,2023-07-07 04:11:17.114089,101.0,Catering
5961,1512,2023-11-19 04:12:09.942815,90.0,Store
5962,1705,2023-12-28 10:42:25.188948,297.0,Market
5963,1357,2023-11-18 10:25:22.137322,8.0,Store
5964,366,2023-11-24 13:18:11.794588,649.0,Catering
5965,1364,2023-09-14 03:15:16.326219,140.0,Store
5966,585,2023-11-26 20:58:50.061415,112.0,Market
5967,1753,2023-12-22 07:02:34.883585,91.0,Store
5968,1869,2023-11-10 10:17:12.882622,138.0,Market
5969,1101,2023-08-02 08:46:04.003137,96.0,Market
5970,751,2024-01-18 09:40:46.447536,132.0,Store
5971,1953,2023-11-10 10:47:30.015986,672.0,Catering
5972,735,2024-04-14 05:58:17.607930,154.0,Store
5973,138,2023-06-26 09:17:23.509518,80.0,Market
5974,1624,2023-11-28 21:25:29.665493,18.0,Market
5975,105,2023-10-27 13:49:28.810640,56.0,Store
5976,1208,2024-03-23 02:28:13.988780,267.0,Catering
5977,114,2024-01-19 21:57:04.380725,74.0,Market
5978,1212,2024-05-05 20:22:22.493521,255.0,Market
5979,1160,2023-12-18 08:15:52.190753,505.0,Catering
5980,223,2023-06-16 13:08:09.224942,563.0,Catering
5981,394,2023-08-04 10:57:12.859295,123.0,Catering
5982,825,2023-08-13 01:10:34.209591,108.0,Market
5983,883,2023-07-22 01:14:00.375818,102.0,Market
5984,1261,2023-11-28 11:51:07.421539,141.0,Market
5985,1205,2023-06-07 01:28:01.918026,207.0,Store
5986,594,2023-10-19 08:16:40.898387,374.0,Catering
5987,601,2024-01-12 07:47:00.230804,180.0,Market
5988,1927,2024-03-28 14:35:24.864425,102.0,Catering
5989,1386,2024-04-25 15:42:18.491591,131.0,Market
5990,1106,2023-11-14 00:45:28.794689,120.0,Market
5991,212,2023-11-17 02:16:42.774628,112.0,Store
5992,876,2024-01-17 21:57:16.737952,35.0,Market
5993,1486,2023-11-03 23:27:20.583940,78.0,Market
5994,1123,2023-12-21 06:39:05.422356,60.0,Store
5995,315,2023-05-27 11:22:35.500650,117.0,Store
5996,429,2023-12-24 07:42:34.267138,128.0,Store
5997,1828,2023-07-17 17:41:18.569740,30.0,Market
5998,1613,2023-08-25 11:56:27.481071,90.0,Market
5999,1366,2023-07-13 07:53:17.431557,114.0,Market
6000,246,2024-05-20 03:04:08.676900,381.0,Catering
6001,1775,2023-11-02 18:16:34.537369,100.0,Market
6002,1000,2023-11-17 21:58:42.745971,316.0,Catering
6003,772,2023-06-30 20:36:49.569513,30.0,Market
6004,393,2023-12-31 19:34:06.272339,110.0,Catering
6005,416,2023-11-06 02:54:09.451793,164.0,Market
6006,806,2023-08-27 13:40:35.059150,45.0,Market
6007,720,2023-12-25 07:09:57.088635,111.0,Store
6008,186,2024-01-17 13:46:55.271915,120.0,Store
6009,1181,2023-12-29 23:44:32.230093,546.0,Catering
6010,599,2023-06-13 00:05:36.987323,96.0,Market
6011,1274,2023-06-29 10:34:43.228601,167.0,Market
6012,323,2023-08-16 19:40:49.823262,154.0,Market
6013,177,2023-11-19 13:07:15.776474,206.0,Catering
6014,1617,2023-06-06 17:22:49.518180,40.0,Market
6015,1172,2024-04-10 01:57:50.199233,75.0,Market
6016,16,2024-04-05 19:26:44.993584,106.0,Store
6017,158,2024-01-18 10:02:39.836418,378.0,Catering
6018,1271,2023-10-13 22:51:21.770708,282.0,Catering
6019,861,2023-11-28 05:16:20.314192,48.0,Store
6020,1656,2023-07-26 04:08:35.878501,16.0,Market
6021,1730,2023-09-13 09:40:04.953289,196.0,Store
6022,691,2023-10-02 22:34:48.774389,286.0,Catering
6023,269,2023-07-27 16:08:15.330165,317.0,Catering
6024,1457,2023-12-14 11:30:37.827120,443.0,Catering
6025,1307,2023-07-17 01:36:57.654802,90.0,Market
6026,684,2023-12-12 20:48:54.082706,278.0,Market
6027,1115,2024-03-29 11:32:22.526136,161.0,Market
6028,1230,2024-02-12 18:17:02.204782,20.0,Market
6029,1855,2023-12-18 19:46:11.242772,94.0,Store
6030,384,2024-03-09 15:20:44.621945,100.0,Market
6031,193,2023-12-04 10:41:10.526696,141.0,Store
6032,1898,2024-01-30 18:56:26.876584,534.0,Catering
6033,1488,2024-01-25 05:03:03.441786,19.0,Store
6034,105,2023-12-18 12:19:14.905040,198.0,Store
6035,632,2023-11-27 21:42:38.483377,245.0,Market
6036,1061,2023-06-17 05:11:52.177143,30.0,Market
6037,1183,2023-07-25 23:38:01.459670,398.0,Catering
6038,1065,2023-07-16 01:22:40.442565,86.0,Market
6039,1450,2023-10-16 07:03:34.652329,99.0,Market
6040,1013,2023-06-11 11:17:51.467189,56.0,Store
6041,1119,2023-12-07 08:48:01.757411,114.0,Catering
6042,853,2023-10-21 21:23:37.973590,60.0,Store
6043,325,2023-11-26 11:17:18.939089,90.0,Market
6044,251,2023-12-12 02:48:03.320546,188.0,Market
6045,1285,2023-12-02 10:11:01.118201,319.0,Market
6046,1181,2024-01-23 23:50:28.356424,197.0,Catering
6047,1292,2024-04-23 20:15:23.479991,178.0,Market
6048,1986,2024-05-17 16:48:17.622074,181.0,Market
6049,1599,2024-03-09 18:27:26.656028,173.0,Store
6050,950,2023-11-06 15:03:00.200310,156.0,Store
6051,1411,2023-11-20 18:19:43.166776,153.0,Market
6052,1681,2023-07-04 10:59:18.950822,82.0,Store
6053,1110,2023-11-16 01:33:41.557205,407.0,Catering
6054,471,2024-04-22 02:24:18.115413,56.0,Market
6055,869,2024-02-11 09:26:28.262349,49.0,Store
6056,1400,2023-08-28 16:12:01.996444,100.0,Market
6057,663,2024-01-12 21:13:26.306253,163.0,Catering
6058,751,2024-01-24 00:00:46.066348,42.0,Market
6059,1751,2024-01-13 02:03:27.480986,50.0,Store
6060,1749,2024-01-07 02:25:38.609563,512.0,Catering
6061,836,2023-09-16 18:03:31.748334,10.0,Store
6062,1468,2024-04-19 23:04:29.100286,132.0,Store
6063,878,2023-09-23 00:57:10.347102,110.0,Store
6064,962,2023-07-24 16:01:59.085894,231.0,Store
6065,1847,2024-04-22 08:11:21.290149,21.0,Market
6066,107,2024-03-22 21:02:30.047146,56.0,Store
6067,609,2023-08-02 01:20:30.921583,60.0,Store
6068,566,2023-12-26 18:35:59.568052,175.0,Market
6069,1348,2023-11-27 13:27:18.838583,162.0,Store
6070,114,2024-03-27 07:45:33.831099,116.0,Market
6071,898,2024-01-03 13:46:32.104866,106.0,Store
6072,1017,2023-09-27 17:08:19.927946,156.0,Store
6073,568,2023-06-07 16:22:29.921516,45.0,Store
6074,1456,2023-09-27 19:23:19.324019,10.0,Store
6075,535,2023-08-28 06:38:28.663962,107.0,Market
6076,844,2023-08-23 09:48:59.945195,496.0,Catering
6077,1177,2024-02-04 05:55:58.252289,60.0,Store
6078,513,2023-11-23 21:47:55.533097,108.0,Store
6079,1754,2023-08-26 07:14:21.150880,511.0,Catering
6080,1775,2024-02-21 18:47:27.865737,138.0,Store
6081,1682,2023-11-02 10:20:44.978639,44.0,Market
6082,1762,2023-10-12 11:51:48.384390,30.0,Store
6083,1313,2023-12-30 01:34:10.847056,110.0,Market
6084,665,2024-02-27 04:26:02.887657,57.0,Market
6085,1785,2023-10-19 02:00:05.159617,132.0,Market
6086,353,2023-07-19 03:12:09.216900,239.0,Catering
6087,1495,2023-10-14 03:22:32.399200,144.0,Catering
6088,802,2024-05-12 09:01:59.796556,24.0,Market
6089,1252,2024-02-29 05:02:01.519926,470.0,Catering
6090,972,2023-10-12 08:30:28.789288,114.0,Catering
6091,1123,2023-12-05 11:00:09.144876,200.0,Store
6092,103,2023-12-13 02:05:13.607858,327.0,Market
6093,549,2024-01-05 09:31:36.550357,168.0,Store
6094,1729,2023-10-22 18:56:04.415764,58.0,Market
6095,1853,2023-12-11 01:19:53.287693,54.0,Store
6096,1756,2024-04-08 23:10:48.327026,32.0,Store
6097,453,2023-07-18 15:22:27.945569,170.0,Market
6098,952,2023-05-26 03:13:35.372478,110.0,Store
6099,549,2024-01-28 01:38:55.562753,126.0,Catering
6100,973,2023-07-25 08:42:09.553208,117.0,Catering
6101,949,2023-09-07 22:47:25.429358,102.0,Store
6102,1564,2023-06-03 05:01:19.014415,109.0,Catering
6103,1323,2023-09-12 00:59:48.212579,80.0,Market
6104,943,2023-11-05 17:47:20.980622,222.0,Store
6105,798,2023-08-20 02:21:18.584932,203.0,Catering
6106,1451,2023-10-13 17:54:16.811432,497.0,Catering
6107,1911,2024-04-22 05:36:53.054139,259.0,Catering
6108,1861,2024-01-13 14:52:43.944219,146.0,Market
6109,657,2023-11-15 05:33:09.859312,142.0,Market
6110,789,2023-10-08 22:06:45.247327,101.0,Market
6111,346,2023-11-21 21:38:31.145573,93.0,Store
6112,1954,2023-08-06 09:58:48.996166,162.0,Store
6113,309,2024-04-22 16:11:47.614423,140.0,Store
6114,818,2023-11-09 22:29:12.008308,32.0,Store
6115,925,2023-05-31 09:09:57.312609,69.0,Market
6116,920,2023-09-05 17:06:28.466199,116.0,Catering
6117,1140,2023-11-17 13:50:38.798922,114.0,Catering
6118,1899,2024-04-08 23:18:54.424618,108.0,Store
6119,55,2024-01-19 19:36:28.182158,101.0,Catering
6120,1915,2024-02-08 19:22:58.914495,17.0,Store
6121,243,2024-04-15 10:16:40.014944,108.0,Store
6122,331,2023-06-08 13:43:52.952703,100.0,Store
6123,264,2023-07-06 20:49:31.614202,100.0,Store
6124,490,2023-10-20 16:21:22.907348,30.0,Market
6125,17,2023-11-29 23:18:40.789477,108.0,Market
6126,1915,2024-03-19 05:09:25.476292,58.0,Market
6127,122,2023-07-04 10:55:57.513288,117.0,Catering
6128,78,2024-01-28 21:05:31.946347,123.0,Store
6129,477,2023-09-09 06:03:54.137962,159.0,Catering
