OrderID,ItemID,Quantity,UnitPrice,TotalItemPrice
5032,7,6,11.0,66.0
5032,6,1,10.0,10.0
5032,34,7,8.0,56.0
5033,13,2,12.0,24.0
5033,37,8,8.0,64.0
5033,32,2,5.0,10.0
5033,12,2,17.0,34.0
5033,1,5,10.0,50.0
5033,35,7,7.0,49.0
5033,40,8,7.0,56.0
5033,41,3,3.0,9.0
5033,27,6,9.0,54.0
5034,21,8,8.0,64.0
5035,31,9,7.0,63.0
5035,35,5,7.0,35.0
5035,11,7,15.0,105.0
5036,22,7,7.0,49.0
5036,5,3,12.0,36.0
5037,2,3,11.0,33.0
5037,6,4,10.0,40.0
5038,27,8,9.0,72.0
5038,5,6,12.0,72.0
5039,15,6,18.0,108.0
5039,12,1,17.0,17.0
5040,7,4,11.0,44.0
5040,6,5,10.0,50.0
5040,29,4,7.0,28.0
5040,17,6,10.0,60.0
5040,42,7,3.0,21.0
5040,43,1,3.0,3.0
5041,31,1,7.0,7.0
5041,19,1,11.0,11.0
5041,30,1,10.0,10.0
5041,42,6,3.0,18.0
5041,35,2,7.0,14.0
5041,5,3,12.0,36.0
5041,20,6,10.0,60.0
5041,42,6,3.0,18.0
5041,36,5,9.0,45.0
5041,14,8,14.0,112.0
5042,3,6,12.0,72.0
5042,16,10,20.0,200.0
5042,12,8,17.0,136.0
5042,42,8,3.0,24.0
5042,16,8,20.0,160.0
5043,27,3,9.0,27.0
5043,41,2,3.0,6.0
5043,4,5,11.0,55.0
5043,1,10,10.0,100.0
5043,10,10,12.0,120.0
5044,38,9,6.0,54.0
5044,31,6,7.0,42.0
5044,41,1,3.0,3.0
5044,20,8,10.0,80.0
5044,7,2,11.0,22.0
5044,29,7,7.0,49.0
5044,31,5,7.0,35.0
5044,12,6,17.0,102.0
5044,28,6,12.0,72.0
5044,25,9,9.0,81.0
5045,30,10,10.0,100.0
5045,30,6,10.0,60.0
5046,4,2,11.0,22.0
5046,42,8,3.0,24.0
5047,34,2,8.0,16.0
5047,5,8,12.0,96.0
5047,39,10,5.0,50.0
5047,36,8,9.0,72.0
5048,20,4,10.0,40.0
5049,2,6,11.0,66.0
5049,17,6,10.0,60.0
5049,4,6,11.0,66.0
5049,5,1,12.0,12.0
5049,4,3,11.0,33.0
5049,10,5,12.0,60.0
5050,37,9,8.0,72.0
5050,5,9,12.0,108.0
5051,15,6,18.0,108.0
5052,32,6,5.0,30.0
5052,37,8,8.0,64.0
5052,1,2,10.0,20.0
5052,17,1,10.0,10.0
5052,43,4,3.0,12.0
5052,38,3,6.0,18.0
5053,17,10,10.0,100.0
5054,21,1,8.0,8.0
5054,20,8,10.0,80.0
5054,2,4,11.0,44.0
5054,11,7,15.0,105.0
5054,9,6,10.0,60.0
5054,22,3,7.0,21.0
5054,35,10,7.0,70.0
5055,40,2,7.0,14.0
1001,25,3,9.0,27.0
1001,6,5,10.0,50.0
1001,1,2,10.0,20.0
5056,18,2,12.0,24.0
5056,27,8,9.0,72.0
5057,42,3,3.0,9.0
5057,12,8,17.0,136.0
5058,42,9,3.0,27.0
5058,39,2,5.0,10.0
5058,5,5,12.0,60.0
5058,6,10,10.0,100.0
5058,37,5,8.0,40.0
5058,41,2,3.0,6.0
5058,6,4,10.0,40.0
5058,17,1,10.0,10.0
5058,32,8,5.0,40.0
5058,43,10,3.0,30.0
5059,20,3,10.0,30.0
5060,2,10,11.0,110.0
5060,13,6,12.0,72.0
5061,19,1,11.0,11.0
5062,18,9,12.0,108.0
5062,34,6,8.0,48.0
5062,40,10,7.0,70.0
5062,1,2,10.0,20.0
5062,28,1,12.0,12.0
5062,22,1,7.0,7.0
5062,20,4,10.0,40.0
5062,28,9,12.0,108.0
5063,40,5,7.0,35.0
5064,42,1,3.0,3.0
5065,34,2,8.0,16.0
5065,37,6,8.0,48.0
5065,18,2,12.0,24.0
5065,32,10,5.0,50.0
5065,32,10,5.0,50.0
5065,14,9,14.0,126.0
5065,27,1,9.0,9.0
5065,43,3,3.0,9.0
5065,7,9,11.0,99.0
5065,1,1,10.0,10.0
5066,24,4,8.0,32.0
5066,23,9,6.0,54.0
5066,11,1,15.0,15.0
5066,13,6,12.0,72.0
5066,28,5,12.0,60.0
5066,37,7,8.0,56.0
5066,16,7,20.0,140.0
5066,34,4,8.0,32.0
5066,26,9,10.0,90.0
5067,33,2,6.0,12.0
5067,12,3,17.0,51.0
5068,40,6,7.0,42.0
5068,3,9,12.0,108.0
5069,41,4,3.0,12.0
1001,20,4,10.0,40.0
1001,30,4,10.0,40.0
1001,13,5,12.0,60.0
5070,5,10,12.0,120.0
5070,1,6,10.0,60.0
5070,30,2,10.0,20.0
5071,39,7,5.0,35.0
5071,5,10,12.0,120.0
5071,28,9,12.0,108.0
5071,39,4,5.0,20.0
5071,6,1,10.0,10.0
5071,40,8,7.0,56.0
5071,8,7,10.0,70.0
5071,31,1,7.0,7.0
5071,27,9,9.0,81.0
5071,35,8,7.0,56.0
5072,1,8,10.0,80.0
5072,6,8,10.0,80.0
5073,7,6,11.0,66.0
5073,20,1,10.0,10.0
5074,9,6,10.0,60.0
5074,22,9,7.0,63.0
5074,35,7,7.0,49.0
5074,11,3,15.0,45.0
5074,34,1,8.0,8.0
5074,37,3,8.0,24.0
5074,22,10,7.0,70.0
5074,42,6,3.0,18.0
5074,6,8,10.0,80.0
5074,30,8,10.0,80.0
5075,40,3,7.0,21.0
5075,36,7,9.0,63.0
5075,41,10,3.0,30.0
5075,3,3,12.0,36.0
5075,19,3,11.0,33.0
5075,34,5,8.0,40.0
5075,20,9,10.0,90.0
5076,17,9,10.0,90.0
5076,22,3,7.0,21.0
5077,29,1,7.0,7.0
5078,30,8,10.0,80.0
5078,26,6,10.0,60.0
5078,42,7,3.0,21.0
5078,17,7,10.0,70.0
5078,40,6,7.0,42.0
5078,11,9,15.0,135.0
5078,38,2,6.0,12.0
5078,24,2,8.0,16.0
5078,33,5,6.0,30.0
5079,1,9,10.0,90.0
5079,4,6,11.0,66.0
5080,16,9,20.0,180.0
5080,10,2,12.0,24.0
5080,8,3,10.0,30.0
5081,20,9,10.0,90.0
5081,19,2,11.0,22.0
5081,25,4,9.0,36.0
5082,26,2,10.0,20.0
5082,5,1,12.0,12.0
5082,17,9,10.0,90.0
5083,1,9,10.0,90.0
5083,17,5,10.0,50.0
5084,37,3,8.0,24.0
5084,9,6,10.0,60.0
5085,12,5,17.0,85.0
1001,34,3,8.0,24.0
5086,24,9,8.0,72.0
5087,41,3,3.0,9.0
5087,11,4,15.0,60.0
5088,24,1,8.0,8.0
5088,32,10,5.0,50.0
5088,11,10,15.0,150.0
5089,1,3,10.0,30.0
5090,29,10,7.0,70.0
5090,29,2,7.0,14.0
5090,12,3,17.0,51.0
5090,39,1,5.0,5.0
5090,18,3,12.0,36.0
5091,26,7,10.0,70.0
5092,32,6,5.0,30.0
5092,21,3,8.0,24.0
5093,11,9,15.0,135.0
5093,23,4,6.0,24.0
5093,13,1,12.0,12.0
5093,29,2,7.0,14.0
5093,4,3,11.0,33.0
5093,25,6,9.0,54.0
5093,17,4,10.0,40.0
5093,16,9,20.0,180.0
5094,11,10,15.0,150.0
5094,3,5,12.0,60.0
5094,27,10,9.0,90.0
5094,33,3,6.0,18.0
5094,30,1,10.0,10.0
5094,21,3,8.0,24.0
5094,12,6,17.0,102.0
5094,16,10,20.0,200.0
5094,14,5,14.0,70.0
5094,12,3,17.0,51.0
5095,20,1,10.0,10.0
5096,39,6,5.0,30.0
5097,27,5,9.0,45.0
5097,31,1,7.0,7.0
5097,28,5,12.0,60.0
5098,7,5,11.0,55.0
5099,43,2,3.0,6.0
5099,21,2,8.0,16.0
5100,17,2,10.0,20.0
5100,14,4,14.0,56.0
5100,12,1,17.0,17.0
5100,22,6,7.0,42.0
5100,38,8,6.0,48.0
5100,17,8,10.0,80.0
5100,12,7,17.0,119.0
5100,39,5,5.0,25.0
5101,38,4,6.0,24.0
5101,33,3,6.0,18.0
1001,3,1,12.0,12.0
1001,23,1,6.0,6.0
1001,29,2,7.0,14.0
1001,28,2,12.0,24.0
1001,30,1,10.0,10.0
5102,5,6,12.0,72.0
5102,25,4,9.0,36.0
5102,22,5,7.0,35.0
5102,9,1,10.0,10.0
5102,15,2,18.0,36.0
5102,36,6,9.0,54.0
5103,39,3,5.0,15.0
5103,39,6,5.0,30.0
5103,29,2,7.0,14.0
5103,1,2,10.0,20.0
5103,17,9,10.0,90.0
5103,26,6,10.0,60.0
5103,22,1,7.0,7.0
5103,14,7,14.0,98.0
5103,16,1,20.0,20.0
5104,28,4,12.0,48.0
5104,36,2,9.0,18.0
1001,40,3,7.0,21.0
1001,26,1,10.0,10.0
1001,37,2,8.0,16.0
5105,31,6,7.0,42.0
5105,9,3,10.0,30.0
5106,7,8,11.0,88.0
5106,2,3,11.0,33.0
5107,8,7,10.0,70.0
5108,27,10,9.0,90.0
5108,4,3,11.0,33.0
5108,5,5,12.0,60.0
5108,37,5,8.0,40.0
5108,26,1,10.0,10.0
5109,27,3,9.0,27.0
5109,40,10,7.0,70.0
5110,19,7,11.0,77.0
5110,2,2,11.0,22.0
5110,4,6,11.0,66.0
5110,6,5,10.0,50.0
5110,24,7,8.0,56.0
5110,23,9,6.0,54.0
5110,30,3,10.0,30.0
5110,40,5,7.0,35.0
5111,24,3,8.0,24.0
5112,38,8,6.0,48.0
5113,12,7,17.0,119.0
5113,12,5,17.0,85.0
5113,12,8,17.0,136.0
5113,6,1,10.0,10.0
5113,33,7,6.0,42.0
5113,11,8,15.0,120.0
5113,27,9,9.0,81.0
5113,29,10,7.0,70.0
5114,7,1,11.0,11.0
5114,5,4,12.0,48.0
5114,12,3,17.0,51.0
5115,27,8,9.0,72.0
1001,25,2,9.0,18.0
1001,39,1,5.0,5.0
1001,11,2,15.0,30.0
5116,6,1,10.0,10.0
5117,11,8,15.0,120.0
5117,13,8,12.0,96.0
5117,41,8,3.0,24.0
5117,43,4,3.0,12.0
5117,16,1,20.0,20.0
5117,14,2,14.0,28.0
5117,1,5,10.0,50.0
5117,4,1,11.0,11.0
5117,17,5,10.0,50.0
5118,10,2,12.0,24.0
5118,29,8,7.0,56.0
5118,5,3,12.0,36.0
5118,3,5,12.0,60.0
5119,43,6,3.0,18.0
1001,15,1,18.0,18.0
1001,38,5,6.0,30.0
1001,21,2,8.0,16.0
1001,41,5,3.0,15.0
1001,30,1,10.0,10.0
5120,29,6,7.0,42.0
5121,16,9,20.0,180.0
5122,1,6,10.0,60.0
5123,3,7,12.0,84.0
5123,31,6,7.0,42.0
5123,29,2,7.0,14.0
5123,20,4,10.0,40.0
5123,25,1,9.0,9.0
5123,3,10,12.0,120.0
5124,2,4,11.0,44.0
5124,38,5,6.0,30.0
5125,31,6,7.0,42.0
5126,39,7,5.0,35.0
5126,11,3,15.0,45.0
5126,20,10,10.0,100.0
5127,16,9,20.0,180.0
5127,16,5,20.0,100.0
5127,38,9,6.0,54.0
5127,16,4,20.0,80.0
5128,23,7,6.0,42.0
5128,8,9,10.0,90.0
5129,22,7,7.0,49.0
5130,11,2,15.0,30.0
5131,6,6,10.0,60.0
5131,41,1,3.0,3.0
5131,21,10,8.0,80.0
5131,35,3,7.0,21.0
5131,21,4,8.0,32.0
5131,15,10,18.0,180.0
5131,15,9,18.0,162.0
5131,8,10,10.0,100.0
5132,6,10,10.0,100.0
5132,23,8,6.0,48.0
5133,16,2,20.0,40.0
5133,31,8,7.0,56.0
5133,34,4,8.0,32.0
5133,35,3,7.0,21.0
5133,18,5,12.0,60.0
5133,5,7,12.0,84.0
5133,17,6,10.0,60.0
5133,43,6,3.0,18.0
5133,36,4,9.0,36.0
5133,34,6,8.0,48.0
5134,35,3,7.0,21.0
5134,39,4,5.0,20.0
5135,41,6,3.0,18.0
5135,5,3,12.0,36.0
5135,11,2,15.0,30.0
5136,41,7,3.0,21.0
5136,30,5,10.0,50.0
1001,43,1,3.0,3.0
1001,37,5,8.0,40.0
5137,7,10,11.0,110.0
5137,20,3,10.0,30.0
5138,31,5,7.0,35.0
5139,20,4,10.0,40.0
5140,24,10,8.0,80.0
5140,11,10,15.0,150.0
5140,9,6,10.0,60.0
5141,34,4,8.0,32.0
5141,35,6,7.0,42.0
5141,26,3,10.0,30.0
5141,18,7,12.0,84.0
5141,36,9,9.0,81.0
5141,1,6,10.0,60.0
5141,36,3,9.0,27.0
5141,29,8,7.0,56.0
5142,28,1,12.0,12.0
5142,24,2,8.0,16.0
5143,17,3,10.0,30.0
5143,36,2,9.0,18.0
5143,3,8,12.0,96.0
5143,20,6,10.0,60.0
5143,19,10,11.0,110.0
5143,10,10,12.0,120.0
5143,6,8,10.0,80.0
5143,18,10,12.0,120.0
5144,14,5,14.0,70.0
5144,36,9,9.0,81.0
5145,12,4,17.0,68.0
5146,27,8,9.0,72.0
5146,21,10,8.0,80.0
5146,3,2,12.0,24.0
5146,23,1,6.0,6.0
5146,22,7,7.0,49.0
5147,34,9,8.0,72.0
5148,22,6,7.0,42.0
5148,2,3,11.0,33.0
1001,5,2,12.0,24.0
1001,4,5,11.0,55.0
5149,41,10,3.0,30.0
5150,39,9,5.0,45.0
5150,9,10,10.0,100.0
5151,31,9,7.0,63.0
5151,25,5,9.0,45.0
5151,27,6,9.0,54.0
5152,42,2,3.0,6.0
5153,4,6,11.0,66.0
5154,17,8,10.0,80.0
5154,8,2,10.0,20.0
5154,30,9,10.0,90.0
5155,14,5,14.0,70.0
5155,22,10,7.0,70.0
5156,36,10,9.0,90.0
5156,12,2,17.0,34.0
5156,35,2,7.0,14.0
5157,35,1,7.0,7.0
5157,15,1,18.0,18.0
5158,10,8,12.0,96.0
5158,30,9,10.0,90.0
5159,31,7,7.0,49.0
1001,35,2,7.0,14.0
1001,2,1,11.0,11.0
1001,32,3,5.0,15.0
1001,10,3,12.0,36.0
5160,32,3,5.0,15.0
1001,8,5,10.0,50.0
1001,41,5,3.0,15.0
1001,34,4,8.0,32.0
5161,34,1,8.0,8.0
5161,12,6,17.0,102.0
5162,29,10,7.0,70.0
5162,27,7,9.0,63.0
5162,16,3,20.0,60.0
5162,32,5,5.0,25.0
5162,29,9,7.0,63.0
5163,35,6,7.0,42.0
5164,25,3,9.0,27.0
5165,13,7,12.0,84.0
5165,15,10,18.0,180.0
5165,37,2,8.0,16.0
5165,18,1,12.0,12.0
5166,42,2,3.0,6.0
5166,22,1,7.0,7.0
5167,41,7,3.0,21.0
5167,1,7,10.0,70.0
5167,5,9,12.0,108.0
5168,3,8,12.0,96.0
5169,28,4,12.0,48.0
5170,16,3,20.0,60.0
5171,27,7,9.0,63.0
5171,1,9,10.0,90.0
5171,32,2,5.0,10.0
5171,22,3,7.0,21.0
5171,27,5,9.0,45.0
5172,7,9,11.0,99.0
5173,16,9,20.0,180.0
5173,42,8,3.0,24.0
5174,19,4,11.0,44.0
1001,15,4,18.0,72.0
5175,28,1,12.0,12.0
5175,34,2,8.0,16.0
5176,37,9,8.0,72.0
5176,42,10,3.0,30.0
5177,1,3,10.0,30.0
5177,22,2,7.0,14.0
5177,25,5,9.0,45.0
5177,21,1,8.0,8.0
5177,18,8,12.0,96.0
5177,12,5,17.0,85.0
5177,8,8,10.0,80.0
5178,14,5,14.0,70.0
5178,32,1,5.0,5.0
5179,9,10,10.0,100.0
5179,33,10,6.0,60.0
5179,43,4,3.0,12.0
5180,38,6,6.0,36.0
5181,6,8,10.0,80.0
5181,2,3,11.0,33.0
5181,29,10,7.0,70.0
5181,2,1,11.0,11.0
5181,37,9,8.0,72.0
5181,25,9,9.0,81.0
5182,26,3,10.0,30.0
5182,39,9,5.0,45.0
5183,17,5,10.0,50.0
5183,18,2,12.0,24.0
5184,12,6,17.0,102.0
5185,29,3,7.0,21.0
5185,32,4,5.0,20.0
5185,43,2,3.0,6.0
5185,10,8,12.0,96.0
5185,36,10,9.0,90.0
5186,10,4,12.0,48.0
5187,43,2,3.0,6.0
5187,8,2,10.0,20.0
5188,36,2,9.0,18.0
5188,15,1,18.0,18.0
5188,34,1,8.0,8.0
5189,24,4,8.0,32.0
5190,28,3,12.0,36.0
5190,10,6,12.0,72.0
5190,17,8,10.0,80.0
5190,17,6,10.0,60.0
5190,4,10,11.0,110.0
5191,5,6,12.0,72.0
1001,5,3,12.0,36.0
5192,2,1,11.0,11.0
5192,26,4,10.0,40.0
5192,20,9,10.0,90.0
5193,6,4,10.0,40.0
5193,8,2,10.0,20.0
5193,7,6,11.0,66.0
5193,31,5,7.0,35.0
5193,38,5,6.0,30.0
5193,37,7,8.0,56.0
5194,4,7,11.0,77.0
5194,11,5,15.0,75.0
5194,2,1,11.0,11.0
5194,23,8,6.0,48.0
5194,23,6,6.0,36.0
5194,16,10,20.0,200.0
5194,16,10,20.0,200.0
5194,15,3,18.0,54.0
5195,10,10,12.0,120.0
5195,33,5,6.0,30.0
5196,16,3,20.0,60.0
5196,22,3,7.0,21.0
5197,17,6,10.0,60.0
5197,30,9,10.0,90.0
5198,11,8,15.0,120.0
5199,22,7,7.0,49.0
5200,40,1,7.0,7.0
5200,39,6,5.0,30.0
5201,26,5,10.0,50.0
5201,28,2,12.0,24.0
5202,1,7,10.0,70.0
5203,40,9,7.0,63.0
5203,30,6,10.0,60.0
5204,25,5,9.0,45.0
5204,25,9,9.0,81.0
5204,40,10,7.0,70.0
5205,26,6,10.0,60.0
5205,22,4,7.0,28.0
1001,17,3,10.0,30.0
5206,24,3,8.0,24.0
5206,19,7,11.0,77.0
5206,7,4,11.0,44.0
5206,23,4,6.0,24.0
5206,3,5,12.0,60.0
5206,3,9,12.0,108.0
5206,9,3,10.0,30.0
5206,25,5,9.0,45.0
5206,30,7,10.0,70.0
5207,31,3,7.0,21.0
5207,15,10,18.0,180.0
5208,17,9,10.0,90.0
5208,37,3,8.0,24.0
5209,23,4,6.0,24.0
1001,16,1,20.0,20.0
1001,21,5,8.0,40.0
1001,8,3,10.0,30.0
5210,33,3,6.0,18.0
5210,22,3,7.0,21.0
5211,32,1,5.0,5.0
5211,14,9,14.0,126.0
5211,16,4,20.0,80.0
5212,35,8,7.0,56.0
5212,30,5,10.0,50.0
5212,34,10,8.0,80.0
5213,11,6,15.0,90.0
5213,10,5,12.0,60.0
5214,24,6,8.0,48.0
5214,40,2,7.0,14.0
5214,32,4,5.0,20.0
5214,19,10,11.0,110.0
5214,13,6,12.0,72.0
5214,3,3,12.0,36.0
5214,1,6,10.0,60.0
5214,7,9,11.0,99.0
5214,43,8,3.0,24.0
5214,28,10,12.0,120.0
5215,2,7,11.0,77.0
5215,32,5,5.0,25.0
5216,26,6,10.0,60.0
5216,25,1,9.0,9.0
5216,17,1,10.0,10.0
5216,11,8,15.0,120.0
5216,38,8,6.0,48.0
5216,42,7,3.0,21.0
5216,8,5,10.0,50.0
5216,14,4,14.0,56.0
5217,38,7,6.0,42.0
5217,5,6,12.0,72.0
5217,16,7,20.0,140.0
5217,23,9,6.0,54.0
5217,43,5,3.0,15.0
5218,2,3,11.0,33.0
5219,35,2,7.0,14.0
5219,11,4,15.0,60.0
5219,30,10,10.0,100.0
5219,30,8,10.0,80.0
5219,37,9,8.0,72.0
5219,3,2,12.0,24.0
5219,20,5,10.0,50.0
5219,37,2,8.0,16.0
5219,30,5,10.0,50.0
5220,2,5,11.0,55.0
5220,18,4,12.0,48.0
5220,31,4,7.0,28.0
5220,24,1,8.0,8.0
5220,8,3,10.0,30.0
5221,29,1,7.0,7.0
5221,17,3,10.0,30.0
5222,41,3,3.0,9.0
1001,16,5,20.0,100.0
5223,9,10,10.0,100.0
5224,12,5,17.0,85.0
5224,34,5,8.0,40.0
5225,26,6,10.0,60.0
5225,10,3,12.0,36.0
5226,35,5,7.0,35.0
5226,18,9,12.0,108.0
5226,23,4,6.0,24.0
5226,21,3,8.0,24.0
5226,36,2,9.0,18.0
5226,9,7,10.0,70.0
5226,19,5,11.0,55.0
5226,34,7,8.0,56.0
5227,29,9,7.0,63.0
5228,31,7,7.0,49.0
5228,11,6,15.0,90.0
5228,20,8,10.0,80.0
5228,24,1,8.0,8.0
5228,21,3,8.0,24.0
5228,37,8,8.0,64.0
5229,14,7,14.0,98.0
5229,33,9,6.0,54.0
5229,18,5,12.0,60.0
5229,9,3,10.0,30.0
5230,19,4,11.0,44.0
5230,13,4,12.0,48.0
5230,38,7,6.0,42.0
5231,33,1,6.0,6.0
1001,18,3,12.0,36.0
1001,28,4,12.0,48.0
1001,33,5,6.0,30.0
5232,11,10,15.0,150.0
5232,25,8,9.0,72.0
5232,3,7,12.0,84.0
5232,32,4,5.0,20.0
5232,7,4,11.0,44.0
5232,18,4,12.0,48.0
5232,31,9,7.0,63.0
5232,31,6,7.0,42.0
5233,42,8,3.0,24.0
1001,35,2,7.0,14.0
1001,26,3,10.0,30.0
1001,18,2,12.0,24.0
1001,18,1,12.0,12.0
5234,31,5,7.0,35.0
5235,3,8,12.0,96.0
5235,27,3,9.0,27.0
5236,18,9,12.0,108.0
5237,20,10,10.0,100.0
5237,31,10,7.0,70.0
5238,13,7,12.0,84.0
5239,12,9,17.0,153.0
5239,39,8,5.0,40.0
5239,3,4,12.0,48.0
5239,35,10,7.0,70.0
5239,43,5,3.0,15.0
5239,3,5,12.0,60.0
5239,35,8,7.0,56.0
5239,2,10,11.0,110.0
5239,37,5,8.0,40.0
5240,39,5,5.0,25.0
5240,23,10,6.0,60.0
5241,14,9,14.0,126.0
5242,9,6,10.0,60.0
5242,43,5,3.0,15.0
5242,4,7,11.0,77.0
5243,43,10,3.0,30.0
5243,16,10,20.0,200.0
5243,11,4,15.0,60.0
5244,41,10,3.0,30.0
5244,23,8,6.0,48.0
5245,22,8,7.0,56.0
5245,3,1,12.0,12.0
5246,4,3,11.0,33.0
5246,35,6,7.0,42.0
5247,29,9,7.0,63.0
5247,26,3,10.0,30.0
5247,14,10,14.0,140.0
5247,32,8,5.0,40.0
5247,39,1,5.0,5.0
5248,28,2,12.0,24.0
5248,26,2,10.0,20.0
5249,9,3,10.0,30.0
5249,16,5,20.0,100.0
5249,42,4,3.0,12.0
5249,19,6,11.0,66.0
5249,38,2,6.0,12.0
5249,4,7,11.0,77.0
5249,33,10,6.0,60.0
5249,11,2,15.0,30.0
5249,19,5,11.0,55.0
5249,36,6,9.0,54.0
5250,30,4,10.0,40.0
5250,17,7,10.0,70.0
5250,16,5,20.0,100.0
5250,39,9,5.0,45.0
5250,2,2,11.0,22.0
5251,42,4,3.0,12.0
5251,28,10,12.0,120.0
5252,41,8,3.0,24.0
1001,30,4,10.0,40.0
1001,40,1,7.0,7.0
1001,4,2,11.0,22.0
1001,38,3,6.0,18.0
5253,33,4,6.0,24.0
5253,16,5,20.0,100.0
5253,28,6,12.0,72.0
5253,15,7,18.0,126.0
5253,19,3,11.0,33.0
5253,16,1,20.0,20.0
5253,25,7,9.0,63.0
5253,36,9,9.0,81.0
5253,29,10,7.0,70.0
5254,32,3,5.0,15.0
5254,24,8,8.0,64.0
5254,11,1,15.0,15.0
5254,40,9,7.0,63.0
5254,15,1,18.0,18.0
5254,3,2,12.0,24.0
5254,31,10,7.0,70.0
5254,30,2,10.0,20.0
5255,32,6,5.0,30.0
5255,12,9,17.0,153.0
5255,29,3,7.0,21.0
5256,21,2,8.0,16.0
5257,17,7,10.0,70.0
5257,19,8,11.0,88.0
5257,37,6,8.0,48.0
5257,19,10,11.0,110.0
5257,32,1,5.0,5.0
5257,12,1,17.0,17.0
5257,40,5,7.0,35.0
5257,23,6,6.0,36.0
5257,40,1,7.0,7.0
5258,39,10,5.0,50.0
5259,14,8,14.0,112.0
5259,6,2,10.0,20.0
5259,9,7,10.0,70.0
5259,22,7,7.0,49.0
5259,11,4,15.0,60.0
5259,19,6,11.0,66.0
5260,19,6,11.0,66.0
5260,13,5,12.0,60.0
5261,22,9,7.0,63.0
1001,41,1,3.0,3.0
1001,4,4,11.0,44.0
5262,35,1,7.0,7.0
5262,21,5,8.0,40.0
5262,36,9,9.0,81.0
5262,30,3,10.0,30.0
5262,18,2,12.0,24.0
5262,14,6,14.0,84.0
5262,41,7,3.0,21.0
5262,43,4,3.0,12.0
5263,23,7,6.0,42.0
5264,28,6,12.0,72.0
5264,26,5,10.0,50.0
5265,32,4,5.0,20.0
5266,41,1,3.0,3.0
5267,10,4,12.0,48.0
5268,28,1,12.0,12.0
5268,8,3,10.0,30.0
5268,29,4,7.0,28.0
5269,33,10,6.0,60.0
5269,35,7,7.0,49.0
5270,19,5,11.0,55.0
5270,18,8,12.0,96.0
5270,3,8,12.0,96.0
5271,8,3,10.0,30.0
1001,15,3,18.0,54.0
1001,3,3,12.0,36.0
5272,6,4,10.0,40.0
5272,21,4,8.0,32.0
1001,15,2,18.0,36.0
5273,26,5,10.0,50.0
5274,33,10,6.0,60.0
5274,6,10,10.0,100.0
5275,14,2,14.0,28.0
5275,29,7,7.0,49.0
5276,40,10,7.0,70.0
5276,15,4,18.0,72.0
5276,32,4,5.0,20.0
5276,15,6,18.0,108.0
5276,27,10,9.0,90.0
5276,40,10,7.0,70.0
5276,11,8,15.0,120.0
5276,17,1,10.0,10.0
5276,40,1,7.0,7.0
5277,43,5,3.0,15.0
5278,28,8,12.0,96.0
5279,39,2,5.0,10.0
5279,27,5,9.0,45.0
5279,8,1,10.0,10.0
5280,1,1,10.0,10.0
5280,17,5,10.0,50.0
5281,8,5,10.0,50.0
5281,34,4,8.0,32.0
5282,16,4,20.0,80.0
5282,38,4,6.0,24.0
5283,20,8,10.0,80.0
5284,35,3,7.0,21.0
5284,22,3,7.0,21.0
5284,20,2,10.0,20.0
5285,37,9,8.0,72.0
5285,39,7,5.0,35.0
5286,15,7,18.0,126.0
5286,2,6,11.0,66.0
5286,39,9,5.0,45.0
5286,43,5,3.0,15.0
5286,26,10,10.0,100.0
5286,35,5,7.0,35.0
5286,23,8,6.0,48.0
5286,19,7,11.0,77.0
5286,16,3,20.0,60.0
5286,30,2,10.0,20.0
5287,29,10,7.0,70.0
5287,26,5,10.0,50.0
5287,14,8,14.0,112.0
5288,8,5,10.0,50.0
5288,34,6,8.0,48.0
5288,42,3,3.0,9.0
5289,14,7,14.0,98.0
5289,6,3,10.0,30.0
5290,18,7,12.0,84.0
5290,4,5,11.0,55.0
5290,42,4,3.0,12.0
5290,5,10,12.0,120.0
5290,32,1,5.0,5.0
5290,28,7,12.0,84.0
5291,6,8,10.0,80.0
5291,20,3,10.0,30.0
5291,34,2,8.0,16.0
5291,16,8,20.0,160.0
5291,11,8,15.0,120.0
5291,2,5,11.0,55.0
5291,12,4,17.0,68.0
5291,29,6,7.0,42.0
5292,42,3,3.0,9.0
5292,19,9,11.0,99.0
5292,37,7,8.0,56.0
5292,4,4,11.0,44.0
5292,4,10,11.0,110.0
5292,31,6,7.0,42.0
5292,29,3,7.0,21.0
5292,22,10,7.0,70.0
5292,35,2,7.0,14.0
5292,8,3,10.0,30.0
5293,10,1,12.0,12.0
1001,18,4,12.0,48.0
1001,18,5,12.0,60.0
5294,5,9,12.0,108.0
5294,23,9,6.0,54.0
5295,18,8,12.0,96.0
5296,28,5,12.0,60.0
5296,12,3,17.0,51.0
5296,33,5,6.0,30.0
5297,40,9,7.0,63.0
5298,43,7,3.0,21.0
5299,21,1,8.0,8.0
5300,29,1,7.0,7.0
5300,29,2,7.0,14.0
5301,20,6,10.0,60.0
5302,9,10,10.0,100.0
5302,25,8,9.0,72.0
5303,4,2,11.0,22.0
5304,11,7,15.0,105.0
5304,33,4,6.0,24.0
5305,30,3,10.0,30.0
5305,37,4,8.0,32.0
5305,21,9,8.0,72.0
5305,29,5,7.0,35.0
5305,41,9,3.0,27.0
5305,29,4,7.0,28.0
5305,5,3,12.0,36.0
5306,36,4,9.0,36.0
5306,28,7,12.0,84.0
5307,43,2,3.0,6.0
5308,22,2,7.0,14.0
